ENSRNOT00000094517 ENSRNOG00000064161 TR_V_gene TR_V_gene
ENSRNOT00000060535 ENSRNOG00000002878 protein_coding protein_coding
ENSRNOT00000086474 ENSRNOG00000061527 protein_coding protein_coding
ENSRNOT00000080147 ENSRNOG00000061527 protein_coding protein_coding
ENSRNOT00000086343 ENSRNOG00000061527 protein_coding protein_coding
ENSRNOT00000103985 ENSRNOG00000061527 protein_coding protein_coding
ENSRNOT00000004364 ENSRNOG00000003139 protein_coding protein_coding
ENSRNOT00000026525 ENSRNOG00000019559 protein_coding protein_coding
ENSRNOT00000005120 ENSRNOG00000003860 protein_coding protein_coding
ENSRNOT00000015511 ENSRNOG00000011611 protein_coding protein_coding
ENSRNOT00000100955 ENSRNOG00000011611 protein_coding protein_coding
ENSRNOT00000071516 ENSRNOG00000027831 protein_coding protein_coding
ENSRNOT00000030445 ENSRNOG00000027831 protein_coding protein_coding
ENSRNOT00000093766 ENSRNOG00000027831 protein_coding protein_coding
ENSRNOT00000007598 ENSRNOG00000005749 protein_coding protein_coding
ENSRNOT00000061701 ENSRNOG00000040116 protein_coding protein_coding
ENSRNOT00000051763 ENSRNOG00000002884 protein_coding protein_coding
ENSRNOT00000114350 ENSRNOG00000002884 protein_coding protein_coding
ENSRNOT00000113987 ENSRNOG00000003374 protein_coding protein_coding
ENSRNOT00000103938 ENSRNOG00000003374 protein_coding protein_coding
ENSRNOT00000056813 ENSRNOG00000003374 protein_coding protein_coding
ENSRNOT00000081981 ENSRNOG00000003374 protein_coding protein_coding
ENSRNOT00000001764 ENSRNOG00000001303 protein_coding protein_coding
ENSRNOT00000103283 ENSRNOG00000001303 protein_coding protein_coding
ENSRNOT00000015890 ENSRNOG00000011598 protein_coding protein_coding
ENSRNOT00000097752 ENSRNOG00000011598 protein_coding protein_coding
ENSRNOT00000059426 ENSRNOG00000038883 protein_coding protein_coding
ENSRNOT00000095695 ENSRNOG00000038883 protein_coding protein_coding
ENSRNOT00000099815 ENSRNOG00000038883 protein_coding protein_coding
ENSRNOT00000111162 ENSRNOG00000038883 protein_coding protein_coding
ENSRNOT00000114745 ENSRNOG00000038883 protein_coding protein_coding
ENSRNOT00000095884 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000002815 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000102281 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000106624 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000111385 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000095290 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000119617 ENSRNOG00000023484 protein_coding protein_coding
ENSRNOT00000082639 ENSRNOG00000011427 protein_coding protein_coding
ENSRNOT00000015716 ENSRNOG00000011427 protein_coding protein_coding
ENSRNOT00000095269 ENSRNOG00000011427 protein_coding protein_coding
ENSRNOT00000048188 ENSRNOG00000032759 protein_coding protein_coding
ENSRNOT00000011653 ENSRNOG00000008794 protein_coding protein_coding
ENSRNOT00000040825 ENSRNOG00000029158 protein_coding protein_coding
ENSRNOT00000114722 ENSRNOG00000029158 protein_coding protein_coding
ENSRNOT00000044855 ENSRNOG00000029004 protein_coding protein_coding
ENSRNOT00000112776 ENSRNOG00000068270 protein_coding protein_coding
ENSRNOT00000001625 ENSRNOG00000001214 protein_coding protein_coding
ENSRNOT00000113049 ENSRNOG00000064141 protein_coding protein_coding
ENSRNOT00000000824 ENSRNOG00000000661 protein_coding protein_coding
ENSRNOT00000079256 ENSRNOG00000000661 protein_coding protein_coding
ENSRNOT00000060865 ENSRNOG00000011956 protein_coding protein_coding
ENSRNOT00000109943 ENSRNOG00000011956 protein_coding protein_coding
ENSRNOT00000108713 ENSRNOG00000011956 protein_coding protein_coding
ENSRNOT00000113279 ENSRNOG00000011956 protein_coding protein_coding
ENSRNOT00000016754 ENSRNOG00000012560 protein_coding protein_coding
ENSRNOT00000001668 ENSRNOG00000001243 protein_coding protein_coding
ENSRNOT00000108167 ENSRNOG00000001243 protein_coding protein_coding
ENSRNOT00000118220 ENSRNOG00000001243 protein_coding protein_coding
ENSRNOT00000098796 ENSRNOG00000001243 protein_coding protein_coding
ENSRNOT00000100518 ENSRNOG00000001243 protein_coding protein_coding
ENSRNOT00000002924 ENSRNOG00000002125 protein_coding protein_coding
ENSRNOT00000070892 ENSRNOG00000049244 protein_coding protein_coding
ENSRNOT00000100227 ENSRNOG00000067517 protein_coding protein_coding
ENSRNOT00000117865 ENSRNOG00000067517 protein_coding protein_coding
ENSRNOT00000115189 ENSRNOG00000067517 protein_coding protein_coding
ENSRNOT00000110007 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000119543 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000101274 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000023886 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000107723 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000104069 ENSRNOG00000017493 protein_coding protein_coding
ENSRNOT00000001669 ENSRNOG00000049771 protein_coding protein_coding
ENSRNOT00000097156 ENSRNOG00000049771 protein_coding protein_coding
ENSRNOT00000025858 ENSRNOG00000016346 protein_coding protein_coding
ENSRNOT00000112103 ENSRNOG00000016346 protein_coding protein_coding
ENSRNOT00000067639 ENSRNOG00000016346 protein_coding protein_coding
ENSRNOT00000049349 ENSRNOG00000028945 protein_coding protein_coding
ENSRNOT00000077773 ENSRNOG00000021765 protein_coding protein_coding
ENSRNOT00000112772 ENSRNOG00000021765 protein_coding protein_coding
ENSRNOT00000029711 ENSRNOG00000021765 protein_coding protein_coding
ENSRNOT00000107862 ENSRNOG00000021765 protein_coding protein_coding
ENSRNOT00000067998 ENSRNOG00000042419 protein_coding protein_coding
ENSRNOT00000105033 ENSRNOG00000042419 protein_coding protein_coding
ENSRNOT00000099667 ENSRNOG00000042419 protein_coding protein_coding
ENSRNOT00000066850 ENSRNOG00000017987 protein_coding protein_coding
ENSRNOT00000095251 ENSRNOG00000017987 protein_coding protein_coding
ENSRNOT00000102152 ENSRNOG00000017987 protein_coding protein_coding
ENSRNOT00000046768 ENSRNOG00000003713 protein_coding protein_coding
ENSRNOT00000114364 ENSRNOG00000003713 protein_coding protein_coding
ENSRNOT00000080431 ENSRNOG00000003713 protein_coding protein_coding
ENSRNOT00000026381 ENSRNOG00000039415 protein_coding protein_coding
ENSRNOT00000090120 ENSRNOG00000059276 protein_coding protein_coding
ENSRNOT00000087487 ENSRNOG00000059276 protein_coding protein_coding
ENSRNOT00000097617 ENSRNOG00000059276 protein_coding protein_coding
ENSRNOT00000044805 ENSRNOG00000030408 protein_coding protein_coding
ENSRNOT00000095736 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000112465 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000110448 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000120126 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000094078 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000071919 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000015412 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000036781 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000074587 ENSRNOG00000021680 protein_coding protein_coding
ENSRNOT00000006802 ENSRNOG00000005016 protein_coding protein_coding
ENSRNOT00000041259 ENSRNOG00000032530 protein_coding protein_coding
ENSRNOT00000105838 ENSRNOG00000000609 protein_coding protein_coding
ENSRNOT00000000748 ENSRNOG00000000609 protein_coding protein_coding
ENSRNOT00000107068 ENSRNOG00000000609 protein_coding protein_coding
ENSRNOT00000003009 ENSRNOG00000002204 protein_coding protein_coding
ENSRNOT00000109423 ENSRNOG00000002204 protein_coding protein_coding
ENSRNOT00000103809 ENSRNOG00000003844 protein_coding protein_coding
ENSRNOT00000005126 ENSRNOG00000003844 protein_coding protein_coding
ENSRNOT00000034584 ENSRNOG00000006356 protein_coding protein_coding
ENSRNOT00000085263 ENSRNOG00000058975 protein_coding protein_coding
ENSRNOT00000080331 ENSRNOG00000058975 protein_coding protein_coding
ENSRNOT00000078210 ENSRNOG00000058975 protein_coding protein_coding
ENSRNOT00000078824 ENSRNOG00000058975 protein_coding protein_coding
ENSRNOT00000079802 ENSRNOG00000058975 protein_coding protein_coding
ENSRNOT00000052270 ENSRNOG00000066181 protein_coding protein_coding
ENSRNOT00000073516 ENSRNOG00000046538 protein_coding protein_coding
ENSRNOT00000099212 ENSRNOG00000046662 protein_coding protein_coding
ENSRNOT00000071888 ENSRNOG00000046662 protein_coding protein_coding
ENSRNOT00000080110 ENSRNOG00000046662 protein_coding protein_coding
ENSRNOT00000086368 ENSRNOG00000009102 protein_coding protein_coding
ENSRNOT00000114951 ENSRNOG00000009102 protein_coding protein_coding
ENSRNOT00000012400 ENSRNOG00000009102 protein_coding protein_coding
ENSRNOT00000094711 ENSRNOG00000009102 protein_coding protein_coding
ENSRNOT00000114064 ENSRNOG00000000662 protein_coding protein_coding
ENSRNOT00000000826 ENSRNOG00000000662 protein_coding protein_coding
ENSRNOT00000067577 ENSRNOG00000014358 protein_coding protein_coding
ENSRNOT00000111883 ENSRNOG00000014358 protein_coding protein_coding
ENSRNOT00000017361 ENSRNOG00000012153 protein_coding protein_coding
ENSRNOT00000117469 ENSRNOG00000012153 protein_coding protein_coding
ENSRNOT00000115722 ENSRNOG00000060486 protein_coding protein_coding
ENSRNOT00000087509 ENSRNOG00000060486 protein_coding protein_coding
ENSRNOT00000001174 ENSRNOG00000000878 protein_coding protein_coding
ENSRNOT00000101874 ENSRNOG00000000878 protein_coding protein_coding
ENSRNOT00000114389 ENSRNOG00000033411 protein_coding protein_coding
ENSRNOT00000044038 ENSRNOG00000033411 protein_coding protein_coding
ENSRNOT00000097611 ENSRNOG00000033411 protein_coding protein_coding
ENSRNOT00000116604 ENSRNOG00000033411 protein_coding protein_coding
ENSRNOT00000036212 ENSRNOG00000027229 protein_coding protein_coding
ENSRNOT00000096960 ENSRNOG00000027229 protein_coding protein_coding
ENSRNOT00000099057 ENSRNOG00000027229 protein_coding protein_coding
ENSRNOT00000113907 ENSRNOG00000068020 protein_coding protein_coding
ENSRNOT00000116930 ENSRNOG00000068020 protein_coding protein_coding
ENSRNOT00000119717 ENSRNOG00000068020 protein_coding protein_coding
ENSRNOT00000026187 ENSRNOG00000019336 protein_coding protein_coding
ENSRNOT00000101466 ENSRNOG00000019336 protein_coding protein_coding
ENSRNOT00000096860 ENSRNOG00000067168 protein_coding protein_coding
ENSRNOT00000102964 ENSRNOG00000067168 protein_coding protein_coding
ENSRNOT00000096234 ENSRNOG00000067168 protein_coding protein_coding
ENSRNOT00000113818 ENSRNOG00000067168 protein_coding protein_coding
ENSRNOT00000061027 ENSRNOG00000069480 protein_coding protein_coding
ENSRNOT00000058897 ENSRNOG00000002898 protein_coding protein_coding
ENSRNOT00000117443 ENSRNOG00000002898 protein_coding protein_coding
ENSRNOT00000111295 ENSRNOG00000065874 protein_coding protein_coding
ENSRNOT00000088538 ENSRNOG00000063224 protein_coding protein_coding
ENSRNOT00000113299 ENSRNOG00000014750 protein_coding protein_coding
ENSRNOT00000104649 ENSRNOG00000014750 protein_coding protein_coding
ENSRNOT00000074069 ENSRNOG00000014750 protein_coding protein_coding
ENSRNOT00000061583 ENSRNOG00000002054 protein_coding protein_coding
ENSRNOT00000088078 ENSRNOG00000002054 protein_coding protein_coding
ENSRNOT00000102035 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000109680 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000105131 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000103008 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000107954 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000041960 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000110879 ENSRNOG00000015522 protein_coding protein_coding
ENSRNOT00000004919 ENSRNOG00000003600 protein_coding protein_coding
ENSRNOT00000108630 ENSRNOG00000003600 protein_coding protein_coding
ENSRNOT00000000828 ENSRNOG00000000663 protein_coding protein_coding
ENSRNOT00000101278 ENSRNOG00000000663 protein_coding protein_coding
ENSRNOT00000118445 ENSRNOG00000063647 protein_coding protein_coding
ENSRNOT00000006264 ENSRNOG00000004516 protein_coding protein_coding
ENSRNOT00000102485 ENSRNOG00000070409 protein_coding protein_coding
ENSRNOT00000004770 ENSRNOG00000003289 protein_coding protein_coding
ENSRNOT00000101781 ENSRNOG00000003289 protein_coding protein_coding
ENSRNOT00000057407 ENSRNOG00000008786 protein_coding protein_coding
ENSRNOT00000089866 ENSRNOG00000008786 protein_coding protein_coding
ENSRNOT00000110241 ENSRNOG00000008786 protein_coding protein_coding
ENSRNOT00000115824 ENSRNOG00000008786 protein_coding protein_coding
ENSRNOT00000076234 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000037559 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000118241 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000112090 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000076805 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000097789 ENSRNOG00000000368 protein_coding protein_coding
ENSRNOT00000119365 ENSRNOG00000015699 protein_coding protein_coding
ENSRNOT00000089843 ENSRNOG00000015699 protein_coding protein_coding
ENSRNOT00000117761 ENSRNOG00000015699 protein_coding protein_coding
ENSRNOT00000063781 ENSRNOG00000015699 protein_coding protein_coding
ENSRNOT00000000637 ENSRNOG00000000529 protein_coding protein_coding
ENSRNOT00000088194 ENSRNOG00000058521 protein_coding protein_coding
ENSRNOT00000075948 ENSRNOG00000002934 protein_coding protein_coding
ENSRNOT00000003932 ENSRNOG00000002934 protein_coding protein_coding
ENSRNOT00000082186 ENSRNOG00000060949 protein_coding protein_coding
ENSRNOT00000111644 ENSRNOG00000060949 protein_coding protein_coding
ENSRNOT00000000574 ENSRNOG00000026799 protein_coding protein_coding
ENSRNOT00000115758 ENSRNOG00000026799 protein_coding protein_coding
ENSRNOT00000092469 ENSRNOG00000026799 protein_coding protein_coding
ENSRNOT00000072683 ENSRNOG00000050023 protein_coding protein_coding
ENSRNOT00000022685 ENSRNOG00000016894 protein_coding protein_coding
ENSRNOT00000080452 ENSRNOG00000047876 protein_coding protein_coding
ENSRNOT00000104174 ENSRNOG00000066658 protein_coding protein_coding
ENSRNOT00000116929 ENSRNOG00000008565 protein_coding protein_coding
ENSRNOT00000011438 ENSRNOG00000008565 protein_coding protein_coding
ENSRNOT00000001631 ENSRNOG00000001216 protein_coding protein_coding
ENSRNOT00000057814 ENSRNOG00000038002 protein_coding protein_coding
ENSRNOT00000067667 ENSRNOG00000042186 protein_coding protein_coding
ENSRNOT00000102677 ENSRNOG00000009288 protein_coding protein_coding
ENSRNOT00000041551 ENSRNOG00000009288 protein_coding protein_coding
ENSRNOT00000005170 ENSRNOG00000003712 protein_coding protein_coding
ENSRNOT00000039291 ENSRNOG00000028105 protein_coding protein_coding
ENSRNOT00000042925 ENSRNOG00000001465 protein_coding protein_coding
ENSRNOT00000010759 ENSRNOG00000008140 protein_coding protein_coding
ENSRNOT00000108454 ENSRNOG00000046758 protein_coding protein_coding
ENSRNOT00000111300 ENSRNOG00000046758 protein_coding protein_coding
ENSRNOT00000095239 ENSRNOG00000046758 protein_coding protein_coding
ENSRNOT00000071399 ENSRNOG00000046758 protein_coding protein_coding
ENSRNOT00000095742 ENSRNOG00000014087 protein_coding protein_coding
ENSRNOT00000066032 ENSRNOG00000014087 protein_coding protein_coding
ENSRNOT00000104498 ENSRNOG00000014087 protein_coding protein_coding
ENSRNOT00000093890 ENSRNOG00000014087 protein_coding protein_coding
ENSRNOT00000107028 ENSRNOG00000014087 protein_coding protein_coding
ENSRNOT00000019880 ENSRNOG00000014683 protein_coding protein_coding
ENSRNOT00000056790 ENSRNOG00000037505 protein_coding protein_coding
ENSRNOT00000109167 ENSRNOG00000037505 protein_coding protein_coding
ENSRNOT00000111268 ENSRNOG00000064334 protein_coding protein_coding
ENSRNOT00000037931 ENSRNOG00000023446 protein_coding protein_coding
ENSRNOT00000061556 ENSRNOG00000023446 protein_coding protein_coding
ENSRNOT00000109926 ENSRNOG00000070796 protein_coding protein_coding
ENSRNOT00000040091 ENSRNOG00000019976 protein_coding protein_coding
ENSRNOT00000095296 ENSRNOG00000001311 protein_coding protein_coding
ENSRNOT00000001772 ENSRNOG00000001311 protein_coding protein_coding
ENSRNOT00000119917 ENSRNOG00000002218 protein_coding protein_coding
ENSRNOT00000003020 ENSRNOG00000002218 protein_coding protein_coding
ENSRNOT00000100567 ENSRNOG00000066018 protein_coding protein_coding
ENSRNOT00000044666 ENSRNOG00000037381 protein_coding protein_coding
ENSRNOT00000005306 ENSRNOG00000003901 protein_coding protein_coding
ENSRNOT00000118027 ENSRNOG00000003901 protein_coding protein_coding
ENSRNOT00000099701 ENSRNOG00000003901 protein_coding protein_coding
ENSRNOT00000113532 ENSRNOG00000012751 protein_coding protein_coding
ENSRNOT00000017211 ENSRNOG00000012751 protein_coding protein_coding
ENSRNOT00000101649 ENSRNOG00000003787 protein_coding protein_coding
ENSRNOT00000100583 ENSRNOG00000003787 protein_coding protein_coding
ENSRNOT00000116871 ENSRNOG00000003787 protein_coding protein_coding
ENSRNOT00000072746 ENSRNOG00000003787 protein_coding protein_coding
ENSRNOT00000104711 ENSRNOG00000003787 protein_coding protein_coding
ENSRNOT00000105726 ENSRNOG00000066807 protein_coding protein_coding
ENSRNOT00000119844 ENSRNOG00000069746 protein_coding protein_coding
ENSRNOT00000095639 ENSRNOG00000069746 protein_coding protein_coding
ENSRNOT00000087866 ENSRNOG00000012815 protein_coding protein_coding
ENSRNOT00000017714 ENSRNOG00000012815 protein_coding protein_coding
ENSRNOT00000096698 ENSRNOG00000055849 protein_coding protein_coding
ENSRNOT00000080875 ENSRNOG00000055849 protein_coding protein_coding
ENSRNOT00000118410 ENSRNOG00000017644 protein_coding protein_coding
ENSRNOT00000046266 ENSRNOG00000017644 protein_coding protein_coding
ENSRNOT00000112117 ENSRNOG00000017644 protein_coding protein_coding
ENSRNOT00000105956 ENSRNOG00000017644 protein_coding protein_coding
ENSRNOT00000103406 ENSRNOG00000017644 protein_coding protein_coding
ENSRNOT00000080900 ENSRNOG00000038999 protein_coding protein_coding
